n_points_in       x_min       y_min       z_min       x_max       y_max       z_max      dx_out      dy_out      dz_out
       21822  1152.77000    71.07100     0.00000 25779.70000  9926.20000     1.00000     9.47609     9.47609     1.00000
x(m)        y(m)        z(m)        h max (m)
 24945.80000  4695.40000     0.00000     2.99730
 25021.60000  4695.40000     0.00000     2.99730
 25097.40000  4695.40000     0.00000     2.99730
 25173.20000  4695.40000     0.00000     2.99730
 25249.00000  4695.40000     0.00000     2.99740
 25324.80000  4695.40000     0.00000     2.99730
 25400.70000  4695.40000     0.00000     2.99730
 25476.50000  4695.40000     0.00000     2.99730
 25552.30000  4695.40000     0.00000     2.99730
 25628.10000  4695.40000     0.00000     2.99740
 25703.90000  4695.40000     0.00000     2.99750
 25779.70000  4695.40000     0.00000     2.99750
 14361.10000  4695.40000     0.00000     0.00000
 14341.40000  4704.20000     0.00000     0.00000
 14332.60000  4708.12000     0.00000     0.00000
 14288.90000  4727.55000     0.00000     0.00000
 14256.80000  4741.87000     0.00000     0.00000
  1191.95000  4745.48000     0.00000     0.00000
  1217.68000  4745.48000     0.00000     0.00000
  2051.57000  4745.48000     0.00000     0.00000
  1293.49000  4745.48000     0.00000     0.00000
  1369.29000  4745.48000     0.00000     0.00000
  1445.10000  4745.48000     0.00000     0.00000
  1520.91000  4745.48000     0.00000     0.00000
  1596.72000  4745.48000     0.00000     0.00000
  1672.53000  4745.48000     0.00000     0.00000
  1748.34000  4745.48000     0.00000     0.00000
  1824.15000  4745.48000     0.00000     0.00000
  1899.96000  4745.48000     0.00000     0.00000
  1975.76000  4745.48000     0.00000     0.00000
  2127.38000  4745.48000     0.00000     0.00000
  2203.19000  4745.48000     0.00000     0.00000
  2279.00000  4745.48000     0.00000     0.00000
  2354.81000  4745.48000     0.00000     0.00000
  2430.62000  4745.48000     0.00000     0.00000
  2506.43000  4745.48000     0.00000     0.00000
  2632.31000  4745.48000     0.00000     0.00000
  1267.76000  4745.48000     0.00000     0.00000
  1343.57000  4745.48000     0.00000     0.00000
  1419.37000  4745.48000     0.00000     0.00000
  1495.18000  4745.48000     0.00000     0.00000
  1570.99000  4745.48000     0.00000     0.00000
  1646.80000  4745.48000     0.00000     0.00000
  1722.61000  4745.48000     0.00000     0.00000
  1798.42000  4745.48000     0.00000     0.00000
  1874.23000  4745.48000     0.00000     0.00000
  1950.04000  4745.48000     0.00000     0.00000
  2025.84000  4745.48000     0.00000     0.00000
  2101.65000  4745.48000     0.00000     0.00000
  2177.46000  4745.48000     0.00000     0.00000
  2253.27000  4745.48000     0.00000     0.00000
  2329.08000  4745.48000     0.00000     0.00000
  2404.89000  4745.48000     0.00000     0.00000
  2480.70000  4745.48000     0.00000     0.00000
  2556.51000  4745.48000     0.00000     0.00000
  2633.56000  4745.48000     0.00000     0.00000
  2582.23000  4745.48000     0.00000     0.00000
  2633.56000  4746.73000     0.00000     0.00000
 14236.50000  4750.91000     0.00000     0.00000
  1217.68000  4771.21000     0.00000     0.00000
  1163.94000  4771.21000     0.00000     0.00000
  1293.49000  4771.21000     0.00000     0.00000
  2127.38000  4771.21000     0.00000     0.00000
  2051.57000  4771.21000     0.00000     0.00000
  1369.29000  4771.21000     0.00000     0.00000
  1445.10000  4771.21000     0.00000     0.00000
  1520.91000  4771.21000     0.00000     0.00000
  1596.72000  4771.21000     0.00000     0.00000
  1672.53000  4771.21000     0.00000     0.00000
  1748.34000  4771.21000     0.00000     0.00000
  1824.15000  4771.21000     0.00000     0.00000
  1899.96000  4771.21000     0.00000     0.00000
  1975.76000  4771.21000     0.00000     0.00000
  2203.19000  4771.21000     0.00000     0.00000
  2279.00000  4771.21000     0.00000     0.00000
  2354.81000  4771.21000     0.00000     0.00000
  2430.62000  4771.21000     0.00000     0.00000
  2506.43000  4771.21000     0.00000     0.00000
  2582.23000  4771.21000     0.00000     0.00000
  2633.56000  4771.21000     0.00000     0.00000
 14484.20000  4771.21000     0.00000     0.00000
 14560.00000  4771.21000     0.00000     0.00000
 14635.80000  4771.21000     0.00000     0.00000
 14711.60000  4771.21000     0.00000     0.00000
 14787.40000  4771.21000     0.00000     0.00000
 14863.20000  4771.21000     0.00000     0.00000
 14939.10000  4771.21000     0.00000     0.00000
 15014.90000  4771.21000     0.00000     0.00000
 15090.70000  4771.21000     0.00000     0.00000
 15166.50000  4771.21000     0.00000     0.00000
 15242.30000  4771.21000     0.00000     0.00000
 15318.10000  4771.21000     0.00000     0.00000
 15393.90000  4771.21000     0.00000     0.00000
 15469.70000  4771.21000     0.00000     0.00000
 15545.50000  4771.21000     0.00000     0.00000
 15621.30000  4771.21000     0.00000     3.02140
 15697.10000  4771.21000     0.00000     3.02350
 15773.00000  4771.21000     0.00000     3.06490
 15848.80000  4771.21000     0.00000     3.02730
 15924.60000  4771.21000     0.00000     3.01510
 16000.40000  4771.21000     0.00000     3.01110
 16076.20000  4771.21000     0.00000     3.01080
 16152.00000  4771.21000     0.00000     3.00750
 16227.80000  4771.21000     0.00000     3.00140
 16303.60000  4771.21000     0.00000     3.00030
 16379.40000  4771.21000     0.00000     3.03640
 16455.20000  4771.21000     0.00000     3.02510
 16531.00000  4771.21000     0.00000     3.02040
 16606.80000  4771.21000     0.00000     3.00880
 16682.70000  4771.21000     0.00000     3.00640
 16758.50000  4771.21000     0.00000     3.00740
 16834.30000  4771.21000     0.00000     3.00290
 16910.10000  4771.21000     0.00000     3.00240
 16985.90000  4771.21000     0.00000     3.00700
 17061.70000  4771.21000     0.00000     3.00520
 17137.50000  4771.21000     0.00000     2.99920
 17213.30000  4771.21000     0.00000     2.99810
 17289.10000  4771.21000     0.00000     2.99830
 17364.90000  4771.21000     0.00000     2.99890
 17440.70000  4771.21000     0.00000     3.01380
 17516.60000  4771.21000     0.00000     3.01170
 17592.40000  4771.21000     0.00000     3.00680
 17668.20000  4771.21000     0.00000     3.00200
 17744.00000  4771.21000     0.00000     3.00060
 17819.80000  4771.21000     0.00000     3.02820
 17895.60000  4771.21000     0.00000     3.03010
 17971.40000  4771.21000     0.00000     3.02180
 18047.20000  4771.21000     0.00000     3.01800
 18123.00000  4771.21000     0.00000     3.00830
 18198.80000  4771.21000     0.00000     3.00150
 18274.60000  4771.21000     0.00000     3.01050
 18350.40000  4771.21000     0.00000     3.00220
 18426.30000  4771.21000     0.00000     3.00270
 18502.10000  4771.21000     0.00000     2.99850
 18577.90000  4771.21000     0.00000     3.02530
 18653.70000  4771.21000     0.00000     3.00990
 18729.50000  4771.21000     0.00000     3.02350
 18805.30000  4771.21000     0.00000     3.00820
 18881.10000  4771.21000     0.00000     3.10860
 18956.90000  4771.21000     0.00000     3.12340
 19032.70000  4771.21000     0.00000     3.06400
 19108.50000  4771.21000     0.00000     2.99830
 19184.30000  4771.21000     0.00000     2.99770
 19260.20000  4771.21000     0.00000     2.99880
 19336.00000  4771.21000     0.00000     2.99790
 19411.80000  4771.21000     0.00000     2.99760
 19487.60000  4771.21000     0.00000     2.99750
 19563.40000  4771.21000     0.00000     2.99800
 19639.20000  4771.21000     0.00000     2.99790
 19715.00000  4771.21000     0.00000     2.99740
 19790.80000  4771.21000     0.00000     2.99820
 19866.60000  4771.21000     0.00000     2.99780
 19942.40000  4771.21000     0.00000     2.99790
 20018.20000  4771.21000     0.00000     2.99740
 20094.00000  4771.21000     0.00000     2.99790
 20169.90000  4771.21000     0.00000     2.99780
 20245.70000  4771.21000     0.00000     2.99810
 20321.50000  4771.21000     0.00000     2.99900
 20397.30000  4771.21000     0.00000     2.99810
 20473.10000  4771.21000     0.00000     2.99760
 20548.90000  4771.21000     0.00000     2.99810
 20624.70000  4771.21000     0.00000     2.99790
 20700.50000  4771.21000     0.00000     2.99760
 20776.30000  4771.21000     0.00000     2.99830
 20852.10000  4771.21000     0.00000     2.99800
 20927.90000  4771.21000     0.00000     2.99770
 21003.80000  4771.21000     0.00000     2.99810
 21079.60000  4771.21000     0.00000     2.99780
 21155.40000  4771.21000     0.00000     2.99790
 21231.20000  4771.21000     0.00000     2.99870
 21307.00000  4771.21000     0.00000     2.99920
 21382.80000  4771.21000     0.00000     2.99770
 21458.60000  4771.21000     0.00000     3.00440
 21534.40000  4771.21000     0.00000     2.99800
 21610.20000  4771.21000     0.00000     2.99770
 21686.00000  4771.21000     0.00000     2.99770
 21761.80000  4771.21000     0.00000     2.99770
 21837.60000  4771.21000     0.00000     2.99740
 21913.50000  4771.21000     0.00000     2.99750
 21989.30000  4771.21000     0.00000     2.99770
 22065.10000  4771.21000     0.00000     2.99840
 22140.90000  4771.21000     0.00000     2.99750
 22216.70000  4771.21000     0.00000     3.01360
 22292.50000  4771.21000     0.00000     3.03020
 22368.30000  4771.21000     0.00000     3.00940
 22444.10000  4771.21000     0.00000     2.99770
 22519.90000  4771.21000     0.00000     2.99760
 22595.70000  4771.21000     0.00000     2.99740
 22671.50000  4771.21000     0.00000     2.99740
 22747.40000  4771.21000     0.00000     2.99730
 22823.20000  4771.21000     0.00000     2.99740
 22899.00000  4771.21000     0.00000     2.99740
 22974.80000  4771.21000     0.00000     2.99740
 23050.60000  4771.21000     0.00000     2.99740
 23126.40000  4771.21000     0.00000     2.99740
 23202.20000  4771.21000     0.00000     2.99880
 23278.00000  4771.21000     0.00000     2.99890
 23353.80000  4771.21000     0.00000     3.00100
 23429.60000  4771.21000     0.00000     2.99740
 23505.40000  4771.21000     0.00000     2.99730
 23581.20000  4771.21000     0.00000     2.99740
 23657.10000  4771.21000     0.00000     2.99740
 23732.90000  4771.21000     0.00000     2.99740
 23808.70000  4771.21000     0.00000     2.99740
 23884.50000  4771.21000     0.00000     2.99730
 23960.30000  4771.21000     0.00000     2.99760
 24036.10000  4771.21000     0.00000     2.99900
 24111.90000  4771.21000     0.00000     2.99730
 24187.70000  4771.21000     0.00000     2.99740
 24263.50000  4771.21000     0.00000     2.99730
 24339.30000  4771.21000     0.00000     2.99740
 24415.10000  4771.21000     0.00000     2.99730
 24491.00000  4771.21000     0.00000     2.99730
 24566.80000  4771.21000     0.00000     2.99740
 24642.60000  4771.21000     0.00000     2.99730
 24718.40000  4771.21000     0.00000     2.99730
 24794.20000  4771.21000     0.00000     2.99730
 24870.00000  4771.21000     0.00000     2.99730
 24945.80000  4771.21000     0.00000     2.99740
 25021.60000  4771.21000     0.00000     2.99750
 25097.40000  4771.21000     0.00000     2.99730
 25173.20000  4771.21000     0.00000     2.99740
 25249.00000  4771.21000     0.00000     2.99740
 25324.80000  4771.21000     0.00000     2.99740
 25400.70000  4771.21000     0.00000     2.99750
 25476.50000  4771.21000     0.00000     3.02570
 25552.30000  4771.21000     0.00000     3.04930
 25628.10000  4771.21000     0.00000     3.10280
 25703.90000  4771.21000     0.00000     3.05960
 25779.70000  4771.21000     0.00000     3.07070
 14190.90000  4771.21000     0.00000     0.00000
 14256.80000  4771.21000     0.00000     0.00000
 14332.60000  4771.21000     0.00000     0.00000
 14408.40000  4771.21000     0.00000     0.00000
 14184.00000  4774.26000     0.00000     0.00000
 14181.00000  4775.62000     0.00000     0.00000
  1163.94000  4793.28000     0.00000     0.00000
 14131.60000  4797.62000     0.00000     0.00000
 14105.20000  4809.37000     0.00000     0.00000
 14079.10000  4820.97000     0.00000     0.00000
  2633.56000  4822.54000     0.00000     0.00000
 14029.30000  4843.13000     0.00000     0.00000
 14026.70000  4844.33000     0.00000     0.00000
  2633.56000  4847.02000     0.00000     0.00000
 14332.60000  4847.02000     0.00000     0.00000
 14408.40000  4847.02000     0.00000     0.00000
 14484.20000  4847.02000     0.00000     0.00000
 14560.00000  4847.02000     0.00000     0.00000
 14635.80000  4847.02000     0.00000     0.00000
 14711.60000  4847.02000     0.00000     0.00000
 14787.40000  4847.02000     0.00000     0.00000
 14863.20000  4847.02000     0.00000     0.00000
 14939.10000  4847.02000     0.00000     0.00000
 15014.90000  4847.02000     0.00000     0.00000
 15090.70000  4847.02000     0.00000     0.00000
 15166.50000  4847.02000     0.00000     0.00000
 15242.30000  4847.02000     0.00000     0.00000
 15318.10000  4847.02000     0.00000     0.00000
 15393.90000  4847.02000     0.00000     0.00000
 15469.70000  4847.02000     0.00000     3.00140
 15545.50000  4847.02000     0.00000     2.99830
 15621.30000  4847.02000     0.00000     3.03470
 15697.10000  4847.02000     0.00000     3.04420
 15773.00000  4847.02000     0.00000     3.06320
 15848.80000  4847.02000     0.00000     3.02810
 15924.60000  4847.02000     0.00000     3.02030
 16000.40000  4847.02000     0.00000     3.01540
 16076.20000  4847.02000     0.00000     3.01160
 16152.00000  4847.02000     0.00000     3.01160
 16227.80000  4847.02000     0.00000     3.00410
 16303.60000  4847.02000     0.00000     3.00160
 16379.40000  4847.02000     0.00000     3.02520
 16455.20000  4847.02000     0.00000     3.03480
 16531.00000  4847.02000     0.00000     3.02560
 16606.80000  4847.02000     0.00000     3.00940
 16682.70000  4847.02000     0.00000     3.00750
 16758.50000  4847.02000     0.00000     3.00880
 16834.30000  4847.02000     0.00000     3.00870
 16910.10000  4847.02000     0.00000     3.00900
 16985.90000  4847.02000     0.00000     3.01620
 17061.70000  4847.02000     0.00000     3.00480
 17137.50000  4847.02000     0.00000     3.00330
 17213.30000  4847.02000     0.00000     3.00120
 17289.10000  4847.02000     0.00000     2.99830
 17364.90000  4847.02000     0.00000     2.99960
 17440.70000  4847.02000     0.00000     3.01400
 17516.60000  4847.02000     0.00000     3.00680
 17592.40000  4847.02000     0.00000     3.00380
 17668.20000  4847.02000     0.00000     3.00470
 17744.00000  4847.02000     0.00000     3.00150
 17819.80000  4847.02000     0.00000     3.02610
 17895.60000  4847.02000     0.00000     3.03220
 17971.40000  4847.02000     0.00000     3.00950
 18047.20000  4847.02000     0.00000     3.01370
 18123.00000  4847.02000     0.00000     3.01280
 18198.80000  4847.02000     0.00000     3.01170
 18274.60000  4847.02000     0.00000     3.00900
 18350.40000  4847.02000     0.00000     3.00200
 18426.30000  4847.02000     0.00000     3.00020
 18502.10000  4847.02000     0.00000     3.00710
 18577.90000  4847.02000     0.00000     3.03490
 18653.70000  4847.02000     0.00000     3.02720
 18729.50000  4847.02000     0.00000     3.03870
 18805.30000  4847.02000     0.00000     3.07910
 18881.10000  4847.02000     0.00000     3.00270
 18956.90000  4847.02000     0.00000     3.00850
 19032.70000  4847.02000     0.00000     3.07250
 19108.50000  4847.02000     0.00000     3.04300
 19184.30000  4847.02000     0.00000     2.99840
 19260.20000  4847.02000     0.00000     2.99770
 19336.00000  4847.02000     0.00000     2.99830
 19411.80000  4847.02000     0.00000     2.99760
 19487.60000  4847.02000     0.00000     3.04450
 19563.40000  4847.02000     0.00000     3.04330
 19639.20000  4847.02000     0.00000     3.04150
 19715.00000  4847.02000     0.00000     3.00070
 19790.80000  4847.02000     0.00000     2.99880
 19866.60000  4847.02000     0.00000     2.99810
 19942.40000  4847.02000     0.00000     3.00950
 20018.20000  4847.02000     0.00000     3.00690
 20094.00000  4847.02000     0.00000     2.99860
 20169.90000  4847.02000     0.00000     2.99850
 20245.70000  4847.02000     0.00000     2.99790
 20321.50000  4847.02000     0.00000     2.99790
 20397.30000  4847.02000     0.00000     2.99760
 20473.10000  4847.02000     0.00000     2.99850
 20548.90000  4847.02000     0.00000     2.99760
 20624.70000  4847.02000     0.00000     2.99860
 20700.50000  4847.02000     0.00000     2.99860
 20776.30000  4847.02000     0.00000     2.99760
 20852.10000  4847.02000     0.00000     2.99830
 20927.90000  4847.02000     0.00000     3.00090
 21003.80000  4847.02000     0.00000     2.99900
 21079.60000  4847.02000     0.00000     2.99780
 21155.40000  4847.02000     0.00000     2.99760
 21231.20000  4847.02000     0.00000     2.99750
 21307.00000  4847.02000     0.00000     2.99810
 21382.80000  4847.02000     0.00000     2.99740
 21458.60000  4847.02000     0.00000     2.99970
 21534.40000  4847.02000     0.00000     2.99800
 21610.20000  4847.02000     0.00000     2.99740
 21686.00000  4847.02000     0.00000     2.99750
 21761.80000  4847.02000     0.00000     2.99860
 21837.60000  4847.02000     0.00000     2.99830
 21913.50000  4847.02000     0.00000     2.99860
 21989.30000  4847.02000     0.00000     2.99800
 22065.10000  4847.02000     0.00000     2.99860
 22140.90000  4847.02000     0.00000     2.99740
 22216.70000  4847.02000     0.00000     3.01290
 22292.50000  4847.02000     0.00000     2.99990
 22368.30000  4847.02000     0.00000     3.06220
  1217.68000  4847.02000     0.00000     0.00000
 22444.10000  4847.02000     0.00000     3.08310
 22519.90000  4847.02000     0.00000     2.99960
 22595.70000  4847.02000     0.00000     2.99750
 22671.50000  4847.02000     0.00000     3.01270
 22747.40000  4847.02000     0.00000     2.99900
 22823.20000  4847.02000     0.00000     2.99740
 22899.00000  4847.02000     0.00000     2.99790
 22974.80000  4847.02000     0.00000     2.99780
 23050.60000  4847.02000     0.00000     2.99850
 23126.40000  4847.02000     0.00000     2.99750
 23202.20000  4847.02000     0.00000     2.99740
 23278.00000  4847.02000     0.00000     2.99740
 23353.80000  4847.02000     0.00000     2.99740
 23429.60000  4847.02000     0.00000     2.99740
 23505.40000  4847.02000     0.00000     2.99740
 23581.20000  4847.02000     0.00000     2.99730
 23657.10000  4847.02000     0.00000     2.99730
 23732.90000  4847.02000     0.00000     2.99730
 23808.70000  4847.02000     0.00000     2.99730
 23884.50000  4847.02000     0.00000     2.99750
 23960.30000  4847.02000     0.00000     2.99730
 24036.10000  4847.02000     0.00000     2.99740
 24111.90000  4847.02000     0.00000     2.99730
 24187.70000  4847.02000     0.00000     2.99730
 24263.50000  4847.02000     0.00000     2.99770
 24339.30000  4847.02000     0.00000     2.99730
 24415.10000  4847.02000     0.00000     2.99730
 24491.00000  4847.02000     0.00000     2.99750
 24566.80000  4847.02000     0.00000     2.99730
 24642.60000  4847.02000     0.00000     2.99780
 24718.40000  4847.02000     0.00000     2.99740
 24794.20000  4847.02000     0.00000     2.99740
 24870.00000  4847.02000     0.00000     2.99740
 24945.80000  4847.02000     0.00000     2.99740
 25021.60000  4847.02000     0.00000     3.00490
 25097.40000  4847.02000     0.00000     2.99740
 25173.20000  4847.02000     0.00000     2.99870
 25249.00000  4847.02000     0.00000     3.07300
 25324.80000  4847.02000     0.00000     3.08810
 25400.70000  4847.02000     0.00000     3.08290
 25476.50000  4847.02000     0.00000     3.11830
 25552.30000  4847.02000     0.00000     3.09200
 25628.10000  4847.02000     0.00000     3.03120
 25703.90000  4847.02000     0.00000     3.00680
 25779.70000  4847.02000     0.00000     3.00240
 14020.60000  4847.02000     0.00000     0.00000
  2582.23000  4847.02000     0.00000     0.00000
 14029.30000  4847.02000     0.00000     0.00000
 14105.20000  4847.02000     0.00000     0.00000
 14181.00000  4847.02000     0.00000     0.00000
 14256.80000  4847.02000     0.00000     0.00000
  1975.76000  4847.02000     0.00000     0.00000
  1293.49000  4847.02000     0.00000     0.00000
  1163.94000  4847.02000     0.00000     0.00000
  2051.57000  4847.02000     0.00000     0.00000
  1369.29000  4847.02000     0.00000     0.00000
  1445.10000  4847.02000     0.00000     0.00000
  1520.91000  4847.02000     0.00000     0.00000
  1596.72000  4847.02000     0.00000     0.00000
  1672.53000  4847.02000     0.00000     0.00000
  1748.34000  4847.02000     0.00000     0.00000
  1824.15000  4847.02000     0.00000     0.00000
  1899.96000  4847.02000     0.00000     0.00000
  2127.38000  4847.02000     0.00000     0.00000
  2203.19000  4847.02000     0.00000     0.00000
  2279.00000  4847.02000     0.00000     0.00000
  2354.81000  4847.02000     0.00000     0.00000
  2430.62000  4847.02000     0.00000     0.00000
  2506.43000  4847.02000     0.00000     0.00000
 13974.20000  4867.68000     0.00000     0.00000
  1163.94000  4869.09000     0.00000     0.00000
 13953.50000  4876.88000     0.00000     0.00000
 13921.70000  4891.03000     0.00000     0.00000
  2633.56000  4898.34000     0.00000     0.00000
 13877.70000  4910.63000     0.00000     0.00000
 13869.30000  4914.39000     0.00000     0.00000
 13850.30000  4922.83000     0.00000     0.00000
  1217.68000  4922.83000     0.00000     0.00000
  2582.23000  4922.83000     0.00000     0.00000
  1899.96000  4922.83000     0.00000     0.00000
 13877.70000  4922.83000     0.00000     0.00000
 13953.50000  4922.83000     0.00000     0.00000
 14029.30000  4922.83000     0.00000     0.00000
  1163.94000  4922.83000     0.00000     0.00000
  2051.57000  4922.83000     0.00000     0.00000
  1975.76000  4922.83000     0.00000     0.00000
  1293.49000  4922.83000     0.00000     0.00000
 18729.50000  4922.83000     0.00000     3.01220
  1369.29000  4922.83000     0.00000     0.00000
  1445.10000  4922.83000     0.00000     0.00000
  1520.91000  4922.83000     0.00000     0.00000
  1596.72000  4922.83000     0.00000     0.00000
  1672.53000  4922.83000     0.00000     0.00000
  1748.34000  4922.83000     0.00000     0.00000
  1824.15000  4922.83000     0.00000     0.00000
  2127.38000  4922.83000     0.00000     0.00000
  2203.19000  4922.83000     0.00000     0.00000
  2279.00000  4922.83000     0.00000     0.00000
  2354.81000  4922.83000     0.00000     0.00000
  2430.62000  4922.83000     0.00000     0.00000
  2506.43000  4922.83000     0.00000     0.00000
  2633.56000  4922.83000     0.00000     0.00000
 14105.20000  4922.83000     0.00000     0.00000
 14181.00000  4922.83000     0.00000     0.00000
 14256.80000  4922.83000     0.00000     0.00000
 14332.60000  4922.83000     0.00000     0.00000
 14408.40000  4922.83000     0.00000     0.00000
 14484.20000  4922.83000     0.00000     0.00000
 14560.00000  4922.83000     0.00000     0.00000
 14635.80000  4922.83000     0.00000     0.00000
 14711.60000  4922.83000     0.00000     0.00000
 14787.40000  4922.83000     0.00000     0.00000
 14863.20000  4922.83000     0.00000     0.00000
 14939.10000  4922.83000     0.00000     0.00000
 15014.90000  4922.83000     0.00000     0.00000
 15090.70000  4922.83000     0.00000     0.00000
 15166.50000  4922.83000     0.00000     0.00000
 15242.30000  4922.83000     0.00000     0.00000
 15318.10000  4922.83000     0.00000     0.00000
 15393.90000  4922.83000     0.00000     3.02420
 15469.70000  4922.83000     0.00000     3.02990
 15545.50000  4922.83000     0.00000     3.00870
 15621.30000  4922.83000     0.00000     3.09140
 15697.10000  4922.83000     0.00000     3.04580
 15773.00000  4922.83000     0.00000     3.03380
 15848.80000  4922.83000     0.00000     3.03290
 15924.60000  4922.83000     0.00000     3.02790
 16000.40000  4922.83000     0.00000     3.02250
 16076.20000  4922.83000     0.00000     3.01630
 16152.00000  4922.83000     0.00000     3.01330
 16227.80000  4922.83000     0.00000     3.01680
 16303.60000  4922.83000     0.00000     3.00610
 16379.40000  4922.83000     0.00000     3.02930
 16455.20000  4922.83000     0.00000     3.03960
 16531.00000  4922.83000     0.00000     3.01800
 16606.80000  4922.83000     0.00000     3.01690
 16682.70000  4922.83000     0.00000     3.00780
 16758.50000  4922.83000     0.00000     3.01490
 16834.30000  4922.83000     0.00000     3.00910
 16910.10000  4922.83000     0.00000     3.00850
 16985.90000  4922.83000     0.00000     3.00860
 17061.70000  4922.83000     0.00000     3.00370
 17137.50000  4922.83000     0.00000     3.00660
 17213.30000  4922.83000     0.00000     3.00160
 17289.10000  4922.83000     0.00000     3.00590
 17364.90000  4922.83000     0.00000     2.99940
 17440.70000  4922.83000     0.00000     3.01330
 17516.60000  4922.83000     0.00000     3.01470
 17592.40000  4922.83000     0.00000     3.01070
 17668.20000  4922.83000     0.00000     3.00280
 17744.00000  4922.83000     0.00000     2.99950
 17819.80000  4922.83000     0.00000     3.01940
 17895.60000  4922.83000     0.00000     3.02370
 17971.40000  4922.83000     0.00000     3.02620
 18047.20000  4922.83000     0.00000     3.02000
 18123.00000  4922.83000     0.00000     3.00810
 18198.80000  4922.83000     0.00000     3.00640
 18274.60000  4922.83000     0.00000     3.01450
 18350.40000  4922.83000     0.00000     3.00680
 18426.30000  4922.83000     0.00000     3.01320
 18502.10000  4922.83000     0.00000     3.13260
 18577.90000  4922.83000     0.00000     3.08870
 18653.70000  4922.83000     0.00000     3.02960
 18805.30000  4922.83000     0.00000     3.00580
 18881.10000  4922.83000     0.00000     3.00270
 18956.90000  4922.83000     0.00000     3.00940
 19032.70000  4922.83000     0.00000     3.01140
 19108.50000  4922.83000     0.00000     3.07550
 19184.30000  4922.83000     0.00000     3.00430
 19260.20000  4922.83000     0.00000     2.99770
 19336.00000  4922.83000     0.00000     2.99750
 19411.80000  4922.83000     0.00000     2.99900
 19487.60000  4922.83000     0.00000     3.06010
 19563.40000  4922.83000     0.00000     3.02320
 19639.20000  4922.83000     0.00000     3.00720
 19715.00000  4922.83000     0.00000     3.10790
 19790.80000  4922.83000     0.00000     3.00540
 19866.60000  4922.83000     0.00000     3.08120
 19942.40000  4922.83000     0.00000     3.08980
 20018.20000  4922.83000     0.00000     3.06230
 20094.00000  4922.83000     0.00000     3.10790
 20169.90000  4922.83000     0.00000     3.00070
 20245.70000  4922.83000     0.00000     2.99840
 20321.50000  4922.83000     0.00000     2.99770
 20397.30000  4922.83000     0.00000     2.99860
 20473.10000  4922.83000     0.00000     2.99860
 20548.90000  4922.83000     0.00000     2.99840
 20624.70000  4922.83000     0.00000     3.00660
 20700.50000  4922.83000     0.00000     2.99810
 20776.30000  4922.83000     0.00000     2.99860
 20852.10000  4922.83000     0.00000     2.99760
 20927.90000  4922.83000     0.00000     2.99740
 21003.80000  4922.83000     0.00000     2.99770
 21079.60000  4922.83000     0.00000     2.99770
 21155.40000  4922.83000     0.00000     2.99780
 21231.20000  4922.83000     0.00000     2.99760
 21307.00000  4922.83000     0.00000     2.99740
 21382.80000  4922.83000     0.00000     2.99760
 21458.60000  4922.83000     0.00000     2.99750
 21534.40000  4922.83000     0.00000     2.99770
 21610.20000  4922.83000     0.00000     2.99740
 21686.00000  4922.83000     0.00000     2.99760
 21761.80000  4922.83000     0.00000     2.99800
 21837.60000  4922.83000     0.00000     2.99740
 21913.50000  4922.83000     0.00000     2.99730
 21989.30000  4922.83000     0.00000     2.99740
 22065.10000  4922.83000     0.00000     2.99740
 22140.90000  4922.83000     0.00000     2.99730
 22216.70000  4922.83000     0.00000     2.99730
 22292.50000  4922.83000     0.00000     3.09760
 22368.30000  4922.83000     0.00000     3.09490
 22444.10000  4922.83000     0.00000     3.00930
 22519.90000  4922.83000     0.00000     3.16890
 22595.70000  4922.83000     0.00000     3.01460
 22671.50000  4922.83000     0.00000     2.99760
 22747.40000  4922.83000     0.00000     2.99820
 22823.20000  4922.83000     0.00000     3.00940
 22899.00000  4922.83000     0.00000     2.99790
 22974.80000  4922.83000     0.00000     2.99740
 23050.60000  4922.83000     0.00000     2.99820
 23126.40000  4922.83000     0.00000     2.99740
 23202.20000  4922.83000     0.00000     2.99850
 23278.00000  4922.83000     0.00000     2.99740
 23353.80000  4922.83000     0.00000     2.99730
 23429.60000  4922.83000     0.00000     2.99730
 23505.40000  4922.83000     0.00000     2.99730
 23581.20000  4922.83000     0.00000     2.99740
 23657.10000  4922.83000     0.00000     2.99730
 23732.90000  4922.83000     0.00000     2.99740
 23808.70000  4922.83000     0.00000     2.99730
 23884.50000  4922.83000     0.00000     2.99730
 23960.30000  4922.83000     0.00000     2.99740
 24036.10000  4922.83000     0.00000     2.99730
 24111.90000  4922.83000     0.00000     2.99730
 24187.70000  4922.83000     0.00000     2.99740
 24263.50000  4922.83000     0.00000     2.99730
 24339.30000  4922.83000     0.00000     2.99730
 24415.10000  4922.83000     0.00000     2.99730
 24491.00000  4922.83000     0.00000     2.99730
 24566.80000  4922.83000     0.00000     2.99730
 24642.60000  4922.83000     0.00000     2.99730
 24718.40000  4922.83000     0.00000     2.99840
 24794.20000  4922.83000     0.00000     2.99770
 24870.00000  4922.83000     0.00000     2.99990
 24945.80000  4922.83000     0.00000     2.99760
 25021.60000  4922.83000     0.00000     3.01670
 25097.40000  4922.83000     0.00000     3.01840
 25173.20000  4922.83000     0.00000     3.13660
 25249.00000  4922.83000     0.00000     3.11500
 25324.80000  4922.83000     0.00000     3.02730
 25400.70000  4922.83000     0.00000     3.01090
