n_points_in       x_min       y_min       z_min       x_max       y_max       z_max      dx_out      dy_out      dz_out
       21822  1152.77000    71.07100     0.00000 25779.70000  9926.20000     1.00000     9.47609     9.47609     1.00000
x(m)        y(m)        z(m)        q(m^2/s)
 18426.30000  4543.78000     0.00000   306.79030
 18502.10000  4543.78000     0.00000   328.96680
 18577.90000  4543.78000     0.00000   255.64480
 18653.70000  4543.78000     0.00000   441.39870
 18729.50000  4543.78000     0.00000   335.52570
 18805.30000  4543.78000     0.00000   237.52310
 18881.10000  4543.78000     0.00000   295.48950
 18956.90000  4543.78000     0.00000   267.23620
 19032.70000  4543.78000     0.00000   235.17920
 19108.50000  4543.78000     0.00000   298.27400
 19184.30000  4543.78000     0.00000   257.48460
 19260.20000  4543.78000     0.00000   234.95050
 19336.00000  4543.78000     0.00000   254.33490
 19411.80000  4543.78000     0.00000   249.86620
 19487.60000  4543.78000     0.00000   235.69940
 19563.40000  4543.78000     0.00000   244.23620
 19639.20000  4543.78000     0.00000   234.03730
 19715.00000  4543.78000     0.00000   235.06120
 19790.80000  4543.78000     0.00000   234.54490
 19866.60000  4543.78000     0.00000   235.99290
 19942.40000  4543.78000     0.00000   235.97510
 20018.20000  4543.78000     0.00000   235.75410
 20094.00000  4543.78000     0.00000   236.87290
 20169.90000  4543.78000     0.00000   245.55520
 20245.70000  4543.78000     0.00000   247.64650
 20321.50000  4543.78000     0.00000   233.78880
 20397.30000  4543.78000     0.00000   234.59210
 20473.10000  4543.78000     0.00000   234.86200
 20548.90000  4543.78000     0.00000   234.98160
 20624.70000  4543.78000     0.00000   236.94900
 20700.50000  4543.78000     0.00000   245.76450
 20776.30000  4543.78000     0.00000   234.12120
 20852.10000  4543.78000     0.00000   235.08000
 20927.90000  4543.78000     0.00000   241.65190
 21003.80000  4543.78000     0.00000   241.55720
 21079.60000  4543.78000     0.00000   241.87760
 21155.40000  4543.78000     0.00000   241.53710
 21231.20000  4543.78000     0.00000   241.16330
 21307.00000  4543.78000     0.00000   245.52330
 21382.80000  4543.78000     0.00000   244.66360
 21458.60000  4543.78000     0.00000   244.79080
 21534.40000  4543.78000     0.00000   241.11680
 21610.20000  4543.78000     0.00000   246.87840
 21686.00000  4543.78000     0.00000   247.30800
 21761.80000  4543.78000     0.00000   272.68010
 21837.60000  4543.78000     0.00000   237.02800
 21913.50000  4543.78000     0.00000   242.17740
 21989.30000  4543.78000     0.00000   242.01190
 22065.10000  4543.78000     0.00000   245.83060
 22140.90000  4543.78000     0.00000   237.32790
 22216.70000  4543.78000     0.00000   235.98860
 22292.50000  4543.78000     0.00000   235.35480
 22368.30000  4543.78000     0.00000   235.55220
 22444.10000  4543.78000     0.00000   247.61100
 22519.90000  4543.78000     0.00000   247.54920
 22595.70000  4543.78000     0.00000   238.13660
 22671.50000  4543.78000     0.00000   235.19560
 22747.40000  4543.78000     0.00000   235.16770
 22823.20000  4543.78000     0.00000   237.23550
 22899.00000  4543.78000     0.00000   250.08760
 22974.80000  4543.78000     0.00000   248.74170
 23050.60000  4543.78000     0.00000   236.79770
 23126.40000  4543.78000     0.00000   237.03700
 23202.20000  4543.78000     0.00000   234.74900
 23278.00000  4543.78000     0.00000   235.80140
 23353.80000  4543.78000     0.00000   236.93750
 23429.60000  4543.78000     0.00000   237.41310
 23505.40000  4543.78000     0.00000   233.89140
 23581.20000  4543.78000     0.00000   234.67410
 23657.10000  4543.78000     0.00000   237.14110
 23732.90000  4543.78000     0.00000   236.56610
 23808.70000  4543.78000     0.00000   237.07530
 23884.50000  4543.78000     0.00000   231.11400
 23960.30000  4543.78000     0.00000   235.40790
 24036.10000  4543.78000     0.00000   236.23700
 24111.90000  4543.78000     0.00000   236.49970
 24187.70000  4543.78000     0.00000   230.58120
 24263.50000  4543.78000     0.00000   234.81380
 24339.30000  4543.78000     0.00000   226.31370
 24415.10000  4543.78000     0.00000   234.41670
 24491.00000  4543.78000     0.00000   234.82990
 24566.80000  4543.78000     0.00000   237.14140
 24642.60000  4543.78000     0.00000   229.46930
 24718.40000  4543.78000     0.00000   232.29860
 24794.20000  4543.78000     0.00000   236.28450
 24870.00000  4543.78000     0.00000   230.05650
 24945.80000  4543.78000     0.00000   445.60420
 25021.60000  4543.78000     0.00000   234.28470
 25097.40000  4543.78000     0.00000   234.89760
 25173.20000  4543.78000     0.00000   235.87630
 25249.00000  4543.78000     0.00000   237.83290
 25324.80000  4543.78000     0.00000   235.64740
 25400.70000  4543.78000     0.00000   237.64600
 25476.50000  4543.78000     0.00000   227.13400
 25552.30000  4543.78000     0.00000   226.33450
 25628.10000  4543.78000     0.00000   226.31000
 25703.90000  4543.78000     0.00000   227.55310
 25779.70000  4543.78000     0.00000   229.37630
 14701.70000  4543.78000     0.00000     0.00000
 14656.10000  4564.07000     0.00000     0.00000
 14635.80000  4573.11000     0.00000     0.00000
 14603.70000  4587.43000     0.00000     0.00000
 14560.00000  4606.86000     0.00000     0.00000
 14551.20000  4610.78000     0.00000     0.00000
 14560.00000  4619.59000     0.00000     0.00000
 14635.80000  4619.59000     0.00000     0.00000
 14711.60000  4619.59000     0.00000     0.00000
 14787.40000  4619.59000     0.00000     0.00000
 14863.20000  4619.59000     0.00000     0.00000
 14939.10000  4619.59000     0.00000     0.00000
 15014.90000  4619.59000     0.00000     0.00000
 15090.70000  4619.59000     0.00000   169.48720
 15166.50000  4619.59000     0.00000     0.00000
 15242.30000  4619.59000     0.00000     0.00000
 15318.10000  4619.59000     0.00000     0.00000
 15393.90000  4619.59000     0.00000     0.00000
 15469.70000  4619.59000     0.00000     0.00000
 15545.50000  4619.59000     0.00000     0.00000
 15621.30000  4619.59000     0.00000     0.00000
 15697.10000  4619.59000     0.00000   169.68150
 15773.00000  4619.59000     0.00000   185.88360
 15848.80000  4619.59000     0.00000   248.42570
 15924.60000  4619.59000     0.00000   187.89670
 16000.40000  4619.59000     0.00000   245.80260
 16076.20000  4619.59000     0.00000   231.45340
 16152.00000  4619.59000     0.00000   234.42490
 16227.80000  4619.59000     0.00000   187.38550
 16303.60000  4619.59000     0.00000   247.33870
 16379.40000  4619.59000     0.00000   223.65580
 16455.20000  4619.59000     0.00000   205.92390
 16531.00000  4619.59000     0.00000   245.56510
 16606.80000  4619.59000     0.00000   297.57890
 16682.70000  4619.59000     0.00000   228.07210
 16758.50000  4619.59000     0.00000   246.66930
 16834.30000  4619.59000     0.00000   223.81040
 16910.10000  4619.59000     0.00000   253.97860
 16985.90000  4619.59000     0.00000   287.57270
 17061.70000  4619.59000     0.00000   268.15510
 17137.50000  4619.59000     0.00000   409.04070
 17213.30000  4619.59000     0.00000   314.39070
 17289.10000  4619.59000     0.00000   286.42940
 17364.90000  4619.59000     0.00000   241.47610
 17440.70000  4619.59000     0.00000   232.19750
 17516.60000  4619.59000     0.00000   271.38190
 17592.40000  4619.59000     0.00000   234.78290
 17668.20000  4619.59000     0.00000   409.06290
 17744.00000  4619.59000     0.00000   239.05980
 17819.80000  4619.59000     0.00000   239.79110
 17895.60000  4619.59000     0.00000   276.42000
 17971.40000  4619.59000     0.00000   244.76250
 18047.20000  4619.59000     0.00000   369.75370
 18123.00000  4619.59000     0.00000   270.47360
 18198.80000  4619.59000     0.00000   322.83350
 18274.60000  4619.59000     0.00000   277.85570
 18350.40000  4619.59000     0.00000   276.06460
 18426.30000  4619.59000     0.00000   234.29800
 18502.10000  4619.59000     0.00000   440.12030
 18577.90000  4619.59000     0.00000   233.57090
 18653.70000  4619.59000     0.00000   234.72150
 18729.50000  4619.59000     0.00000   246.18780
 18805.30000  4619.59000     0.00000   276.45640
 18881.10000  4619.59000     0.00000   235.43970
 18956.90000  4619.59000     0.00000   276.02160
 19032.70000  4619.59000     0.00000   288.26080
 19108.50000  4619.59000     0.00000   234.59050
 19184.30000  4619.59000     0.00000   234.69010
 19260.20000  4619.59000     0.00000   234.41800
 19336.00000  4619.59000     0.00000   237.26770
 19411.80000  4619.59000     0.00000   232.94630
 19487.60000  4619.59000     0.00000   235.09950
 19563.40000  4619.59000     0.00000   234.55130
 19639.20000  4619.59000     0.00000   247.64850
 19715.00000  4619.59000     0.00000   280.18830
 19790.80000  4619.59000     0.00000   235.97510
 19866.60000  4619.59000     0.00000   236.62210
 19942.40000  4619.59000     0.00000   245.66850
 20018.20000  4619.59000     0.00000   236.82410
 20094.00000  4619.59000     0.00000   247.74070
 20169.90000  4619.59000     0.00000   234.59210
 20245.70000  4619.59000     0.00000   234.86200
 20321.50000  4619.59000     0.00000   235.07530
 20397.30000  4619.59000     0.00000   249.25710
 20473.10000  4619.59000     0.00000   245.76030
 20548.90000  4619.59000     0.00000   233.70470
 20624.70000  4619.59000     0.00000   235.11660
 20700.50000  4619.59000     0.00000   241.64670
 20776.30000  4619.59000     0.00000   241.56080
 20852.10000  4619.59000     0.00000   241.89790
 20927.90000  4619.59000     0.00000   241.70020
 21003.80000  4619.59000     0.00000   241.13190
 21079.60000  4619.59000     0.00000   245.52330
 21155.40000  4619.59000     0.00000   244.73660
 21231.20000  4619.59000     0.00000   245.33070
 21307.00000  4619.59000     0.00000   247.04790
 21382.80000  4619.59000     0.00000   247.69520
 21458.60000  4619.59000     0.00000   277.55940
 21534.40000  4619.59000     0.00000   245.31210
 21610.20000  4619.59000     0.00000   247.19180
 21686.00000  4619.59000     0.00000   242.17820
 21761.80000  4619.59000     0.00000   242.01630
 21837.60000  4619.59000     0.00000   237.36010
 21913.50000  4619.59000     0.00000   237.32800
 21989.30000  4619.59000     0.00000   236.16700
 22065.10000  4619.59000     0.00000   235.28530
 22140.90000  4619.59000     0.00000   235.61360
 22216.70000  4619.59000     0.00000   247.61080
 22292.50000  4619.59000     0.00000   232.81220
 22368.30000  4619.59000     0.00000   237.03760
 22444.10000  4619.59000     0.00000   235.03820
 22519.90000  4619.59000     0.00000   235.24380
 22595.70000  4619.59000     0.00000   237.23210
 22671.50000  4619.59000     0.00000   250.09160
 22747.40000  4619.59000     0.00000   236.43460
 22823.20000  4619.59000     0.00000   236.87420
 22899.00000  4619.59000     0.00000   235.15820
 22974.80000  4619.59000     0.00000   234.74410
 23050.60000  4619.59000     0.00000   233.28580
 23126.40000  4619.59000     0.00000   237.26930
 23202.20000  4619.59000     0.00000   237.41010
 23278.00000  4619.59000     0.00000   234.69830
 23353.80000  4619.59000     0.00000   235.34870
 23429.60000  4619.59000     0.00000   239.19900
 23505.40000  4619.59000     0.00000   236.65110
 23581.20000  4619.59000     0.00000   237.12040
 23657.10000  4619.59000     0.00000   233.35730
 23732.90000  4619.59000     0.00000   236.08850
 23808.70000  4619.59000     0.00000   236.23680
 23884.50000  4619.59000     0.00000   236.45130
 23960.30000  4619.59000     0.00000   230.58120
 24036.10000  4619.59000     0.00000   234.77460
 24111.90000  4619.59000     0.00000   235.27440
 24187.70000  4619.59000     0.00000   234.78770
 24263.50000  4619.59000     0.00000   224.73350
 24339.30000  4619.59000     0.00000   237.38560
 24415.10000  4619.59000     0.00000   230.60040
 24491.00000  4619.59000     0.00000   236.28390
 24566.80000  4619.59000     0.00000   230.29420
 24642.60000  4619.59000     0.00000   228.32010
 24718.40000  4619.59000     0.00000   230.55040
 24794.20000  4619.59000     0.00000   234.48430
 24870.00000  4619.59000     0.00000   235.25890
 24945.80000  4619.59000     0.00000   238.12730
 25021.60000  4619.59000     0.00000   235.65870
 25097.40000  4619.59000     0.00000   237.87500
 25173.20000  4619.59000     0.00000   237.12850
 25249.00000  4619.59000     0.00000   226.27410
 25324.80000  4619.59000     0.00000   225.82410
 25400.70000  4619.59000     0.00000   224.75710
 25476.50000  4619.59000     0.00000   229.67020
 25552.30000  4619.59000     0.00000   232.10420
 25628.10000  4619.59000     0.00000   233.20040
 25703.90000  4619.59000     0.00000   228.75740
 25779.70000  4619.59000     0.00000   238.11860
 14531.40000  4619.59000     0.00000     0.00000
 14498.70000  4634.14000     0.00000     0.00000
 14484.20000  4640.61000     0.00000     0.00000
 14446.30000  4657.49000     0.00000     0.00000
 14408.40000  4674.36000     0.00000   203.81930
 14393.80000  4680.85000     0.00000   245.86030
 14635.80000  4695.40000     0.00000     0.00000
 14711.60000  4695.40000     0.00000     0.00000
 14787.40000  4695.40000     0.00000     0.00000
 14863.20000  4695.40000     0.00000     0.00000
 14939.10000  4695.40000     0.00000     0.00000
 15014.90000  4695.40000     0.00000   166.57720
 15090.70000  4695.40000     0.00000     0.00000
 15166.50000  4695.40000     0.00000     0.00000
 15242.30000  4695.40000     0.00000     0.00000
 15318.10000  4695.40000     0.00000     0.00000
 15393.90000  4695.40000     0.00000     0.00000
 15469.70000  4695.40000     0.00000     0.00000
 15545.50000  4695.40000     0.00000     0.00000
 15621.30000  4695.40000     0.00000   168.95350
 15697.10000  4695.40000     0.00000   275.01910
 15773.00000  4695.40000     0.00000   186.76160
 15848.80000  4695.40000     0.00000   187.65810
 15924.60000  4695.40000     0.00000   187.95690
 16000.40000  4695.40000     0.00000   348.82960
 16076.20000  4695.40000     0.00000   342.04460
 16152.00000  4695.40000     0.00000   216.42560
 16227.80000  4695.40000     0.00000   221.07440
 16303.60000  4695.40000     0.00000   204.72610
 16379.40000  4695.40000     0.00000   391.09930
 16455.20000  4695.40000     0.00000   225.59950
 16531.00000  4695.40000     0.00000   282.67060
 16606.80000  4695.40000     0.00000   417.86520
 16682.70000  4695.40000     0.00000   261.41890
 16758.50000  4695.40000     0.00000   285.26300
 16834.30000  4695.40000     0.00000   270.47370
 16910.10000  4695.40000     0.00000   277.48640
 16985.90000  4695.40000     0.00000   259.08240
 17061.70000  4695.40000     0.00000   241.33730
 17137.50000  4695.40000     0.00000   382.71850
 17213.30000  4695.40000     0.00000   240.36780
 17289.10000  4695.40000     0.00000   426.14990
 14408.40000  4695.40000     0.00000     0.00000
 17364.90000  4695.40000     0.00000   264.28670
 17440.70000  4695.40000     0.00000   277.28720
 14484.20000  4695.40000     0.00000     0.00000
 17516.60000  4695.40000     0.00000   264.68470
 17592.40000  4695.40000     0.00000   242.20810
 14560.00000  4695.40000     0.00000     0.00000
 17668.20000  4695.40000     0.00000   360.41720
 17744.00000  4695.40000     0.00000   231.86620
 17819.80000  4695.40000     0.00000   243.41660
 17895.60000  4695.40000     0.00000   286.84290
 17971.40000  4695.40000     0.00000   431.30960
 18047.20000  4695.40000     0.00000   234.61650
 18123.00000  4695.40000     0.00000   243.18010
 18198.80000  4695.40000     0.00000   254.62300
 18274.60000  4695.40000     0.00000   234.19640
 18350.40000  4695.40000     0.00000   233.94350
 18426.30000  4695.40000     0.00000   331.61890
 18502.10000  4695.40000     0.00000   295.60810
 18577.90000  4695.40000     0.00000   235.88260
 18653.70000  4695.40000     0.00000   246.01910
 18729.50000  4695.40000     0.00000   265.23980
 18805.30000  4695.40000     0.00000   308.56120
 18881.10000  4695.40000     0.00000   273.75440
 18956.90000  4695.40000     0.00000   234.36220
 19032.70000  4695.40000     0.00000   234.37100
 19108.50000  4695.40000     0.00000   234.77630
 19184.30000  4695.40000     0.00000   244.23160
 19260.20000  4695.40000     0.00000   233.07420
 19336.00000  4695.40000     0.00000   247.80750
 19411.80000  4695.40000     0.00000   240.39990
 19487.60000  4695.40000     0.00000   278.89950
 19563.40000  4695.40000     0.00000   235.97510
 19639.20000  4695.40000     0.00000   281.18380
 19715.00000  4695.40000     0.00000   245.67570
 19790.80000  4695.40000     0.00000   236.96400
 19866.60000  4695.40000     0.00000   247.73690
 19942.40000  4695.40000     0.00000   234.59210
 20018.20000  4695.40000     0.00000   234.86200
 20094.00000  4695.40000     0.00000   235.22720
 20169.90000  4695.40000     0.00000   236.94900
 20245.70000  4695.40000     0.00000   245.75450
 20321.50000  4695.40000     0.00000   233.99140
 20397.30000  4695.40000     0.00000   235.09420
 20473.10000  4695.40000     0.00000   241.64070
 20548.90000  4695.40000     0.00000   241.56440
 20624.70000  4695.40000     0.00000   241.92160
 20700.50000  4695.40000     0.00000   241.55730
 20776.30000  4695.40000     0.00000   241.14580
 20852.10000  4695.40000     0.00000   245.52340
 20927.90000  4695.40000     0.00000   244.71260
 21003.80000  4695.40000     0.00000   245.33330
 21079.60000  4695.40000     0.00000   247.05080
 21155.40000  4695.40000     0.00000   247.75620
 21231.20000  4695.40000     0.00000   247.31190
 21307.00000  4695.40000     0.00000   245.31210
 21382.80000  4695.40000     0.00000   247.19180
 21458.60000  4695.40000     0.00000   242.09520
 21534.40000  4695.40000     0.00000   245.83060
 21610.20000  4695.40000     0.00000   237.35270
 21686.00000  4695.40000     0.00000   235.52900
 21761.80000  4695.40000     0.00000   236.11030
 21837.60000  4695.40000     0.00000   235.38760
 21913.50000  4695.40000     0.00000   235.67130
 21989.30000  4695.40000     0.00000   247.58020
 22065.10000  4695.40000     0.00000   235.12900
 22140.90000  4695.40000     0.00000   236.66680
 22216.70000  4695.40000     0.00000   235.15270
 22292.50000  4695.40000     0.00000   235.21640
 22368.30000  4695.40000     0.00000   250.06810
 22444.10000  4695.40000     0.00000   248.74840
 22519.90000  4695.40000     0.00000   236.56360
 22595.70000  4695.40000     0.00000   237.09590
 22671.50000  4695.40000     0.00000   235.18410
 22747.40000  4695.40000     0.00000   235.80180
 22823.20000  4695.40000     0.00000   236.93990
 22899.00000  4695.40000     0.00000   237.32050
 22974.80000  4695.40000     0.00000   233.89190
 23050.60000  4695.40000     0.00000   234.71720
 23126.40000  4695.40000     0.00000   236.57740
 23202.20000  4695.40000     0.00000   239.19930
 23278.00000  4695.40000     0.00000   236.84160
 23353.80000  4695.40000     0.00000   234.15410
 23429.60000  4695.40000     0.00000   235.46430
 23505.40000  4695.40000     0.00000   234.99810
 23581.20000  4695.40000     0.00000   236.23720
 23657.10000  4695.40000     0.00000   236.42410
 23732.90000  4695.40000     0.00000   235.97920
 23808.70000  4695.40000     0.00000   234.78890
 23884.50000  4695.40000     0.00000   235.57270
 23960.30000  4695.40000     0.00000   234.97020
 24036.10000  4695.40000     0.00000   236.82540
 24111.90000  4695.40000     0.00000   229.46980
 24187.70000  4695.40000     0.00000   231.98760
 24263.50000  4695.40000     0.00000   236.28360
 24339.30000  4695.40000     0.00000   231.03950
 24415.10000  4695.40000     0.00000   227.75390
 24491.00000  4695.40000     0.00000   234.26990
 24566.80000  4695.40000     0.00000   235.30570
 24642.60000  4695.40000     0.00000   238.24400
 24718.40000  4695.40000     0.00000   237.47470
 24794.20000  4695.40000     0.00000   237.85390
 24870.00000  4695.40000     0.00000   237.14680
 24945.80000  4695.40000     0.00000   226.22200
 25021.60000  4695.40000     0.00000   226.25360
 25097.40000  4695.40000     0.00000   227.55250
 25173.20000  4695.40000     0.00000   229.72990
 25249.00000  4695.40000     0.00000   232.28160
 25324.80000  4695.40000     0.00000   233.26790
 25400.70000  4695.40000     0.00000   237.76400
 25476.50000  4695.40000     0.00000   238.15700
 25552.30000  4695.40000     0.00000   238.09500
 25628.10000  4695.40000     0.00000   234.59540
 25703.90000  4695.40000     0.00000   236.32080
 25779.70000  4695.40000     0.00000   236.68390
 14361.10000  4695.40000     0.00000   364.95110
 14341.40000  4704.20000     0.00000   389.03490
 14332.60000  4708.12000     0.00000   386.63820
 14288.90000  4727.55000     0.00000    77.49440
 14256.80000  4741.87000     0.00000   206.82260
  1191.95000  4745.48000     0.00000     0.00000
  1217.68000  4745.48000     0.00000     0.00000
  2051.57000  4745.48000     0.00000     0.00000
  1293.49000  4745.48000     0.00000     0.00000
  1369.29000  4745.48000     0.00000     0.00000
  1445.10000  4745.48000     0.00000     0.00000
  1520.91000  4745.48000     0.00000     0.00000
  1596.72000  4745.48000     0.00000     0.00000
  1672.53000  4745.48000     0.00000     0.00000
  1748.34000  4745.48000     0.00000     0.00000
  1824.15000  4745.48000     0.00000     0.00000
  1899.96000  4745.48000     0.00000     0.00000
  1975.76000  4745.48000     0.00000     0.00000
  2127.38000  4745.48000     0.00000     0.00000
  2203.19000  4745.48000     0.00000     0.00000
  2279.00000  4745.48000     0.00000     0.00000
  2354.81000  4745.48000     0.00000     0.00000
  2430.62000  4745.48000     0.00000     0.00000
  2506.43000  4745.48000     0.00000     0.00000
  2632.31000  4745.48000     0.00000     0.00000
  1267.76000  4745.48000     0.00000     0.00000
  1343.57000  4745.48000     0.00000     0.00000
  1419.37000  4745.48000     0.00000     0.00000
  1495.18000  4745.48000     0.00000     0.00000
  1570.99000  4745.48000     0.00000     0.00000
  1646.80000  4745.48000     0.00000     0.00000
  1722.61000  4745.48000     0.00000     0.00000
  1798.42000  4745.48000     0.00000     0.00000
  1874.23000  4745.48000     0.00000     0.00000
  1950.04000  4745.48000     0.00000     0.00000
  2025.84000  4745.48000     0.00000     0.00000
  2101.65000  4745.48000     0.00000     0.00000
  2177.46000  4745.48000     0.00000     0.00000
  2253.27000  4745.48000     0.00000     0.00000
  2329.08000  4745.48000     0.00000     0.00000
  2404.89000  4745.48000     0.00000     0.00000
  2480.70000  4745.48000     0.00000     0.00000
  2556.51000  4745.48000     0.00000     0.00000
  2633.56000  4745.48000     0.00000     0.00000
  2582.23000  4745.48000     0.00000     0.00000
  2633.56000  4746.73000     0.00000     0.00000
 14236.50000  4750.91000     0.00000   214.63360
  1217.68000  4771.21000     0.00000     0.00000
  1163.94000  4771.21000     0.00000     0.00000
  1293.49000  4771.21000     0.00000     0.00000
  2127.38000  4771.21000     0.00000     0.00000
  2051.57000  4771.21000     0.00000     0.00000
  1369.29000  4771.21000     0.00000     0.00000
  1445.10000  4771.21000     0.00000     0.00000
  1520.91000  4771.21000     0.00000     0.00000
  1596.72000  4771.21000     0.00000     0.00000
  1672.53000  4771.21000     0.00000     0.00000
  1748.34000  4771.21000     0.00000     0.00000
  1824.15000  4771.21000     0.00000     0.00000
  1899.96000  4771.21000     0.00000     0.00000
  1975.76000  4771.21000     0.00000     0.00000
  2203.19000  4771.21000     0.00000     0.00000
  2279.00000  4771.21000     0.00000     0.00000
  2354.81000  4771.21000     0.00000     0.00000
  2430.62000  4771.21000     0.00000     0.00000
  2506.43000  4771.21000     0.00000     0.00000
  2582.23000  4771.21000     0.00000     0.00000
  2633.56000  4771.21000     0.00000     0.00000
 14484.20000  4771.21000     0.00000     0.00000
 14560.00000  4771.21000     0.00000     0.00000
 14635.80000  4771.21000     0.00000     0.00000
 14711.60000  4771.21000     0.00000     0.00000
 14787.40000  4771.21000     0.00000     0.00000
 14863.20000  4771.21000     0.00000   166.43530
 14939.10000  4771.21000     0.00000     0.00000
 15014.90000  4771.21000     0.00000     0.00000
 15090.70000  4771.21000     0.00000     0.00000
 15166.50000  4771.21000     0.00000     0.00000
 15242.30000  4771.21000     0.00000     0.00000
 15318.10000  4771.21000     0.00000     0.00000
 15393.90000  4771.21000     0.00000     0.00000
 15469.70000  4771.21000     0.00000   168.67320
 15545.50000  4771.21000     0.00000   182.95090
 15621.30000  4771.21000     0.00000   184.16610
 15697.10000  4771.21000     0.00000   184.80670
 15773.00000  4771.21000     0.00000   187.79120
 15848.80000  4771.21000     0.00000   233.33960
 15924.60000  4771.21000     0.00000   205.61470
 16000.40000  4771.21000     0.00000   186.06930
 16076.20000  4771.21000     0.00000   229.32710
 16152.00000  4771.21000     0.00000   369.38830
 16227.80000  4771.21000     0.00000   247.83920
 16303.60000  4771.21000     0.00000   301.79000
 16379.40000  4771.21000     0.00000   291.57010
 16455.20000  4771.21000     0.00000   413.35270
 16531.00000  4771.21000     0.00000   419.92350
 16606.80000  4771.21000     0.00000   302.84060
 16682.70000  4771.21000     0.00000   419.75780
 16758.50000  4771.21000     0.00000   381.63210
 16834.30000  4771.21000     0.00000   424.79040
 16910.10000  4771.21000     0.00000   282.95220
 16985.90000  4771.21000     0.00000   284.25750
 17061.70000  4771.21000     0.00000   297.11050
 17137.50000  4771.21000     0.00000   383.78250
 17213.30000  4771.21000     0.00000   231.56160
 17289.10000  4771.21000     0.00000   230.70180
 17364.90000  4771.21000     0.00000   459.82500
 17440.70000  4771.21000     0.00000   334.72670
 17516.60000  4771.21000     0.00000   320.22510
 17592.40000  4771.21000     0.00000   240.12650
 17668.20000  4771.21000     0.00000   323.18220
 17744.00000  4771.21000     0.00000   232.34090
 17819.80000  4771.21000     0.00000   258.12890
 17895.60000  4771.21000     0.00000   320.50620
 17971.40000  4771.21000     0.00000   274.01540
 18047.20000  4771.21000     0.00000   238.36010
 18123.00000  4771.21000     0.00000   288.05130
 18198.80000  4771.21000     0.00000   232.76800
 18274.60000  4771.21000     0.00000   262.32080
 18350.40000  4771.21000     0.00000   329.29570
 18426.30000  4771.21000     0.00000   440.05680
 18502.10000  4771.21000     0.00000   330.28620
 18577.90000  4771.21000     0.00000   292.10060
 18653.70000  4771.21000     0.00000   278.42040
 18729.50000  4771.21000     0.00000   233.76870
 18805.30000  4771.21000     0.00000   268.98640
 18881.10000  4771.21000     0.00000   234.04980
 18956.90000  4771.21000     0.00000   238.05360
 19032.70000  4771.21000     0.00000   277.10860
 19108.50000  4771.21000     0.00000   370.25730
 19184.30000  4771.21000     0.00000   234.60430
 19260.20000  4771.21000     0.00000   240.39880
 19336.00000  4771.21000     0.00000   234.32660
 19411.80000  4771.21000     0.00000   375.02680
 19487.60000  4771.21000     0.00000   245.66900
 19563.40000  4771.21000     0.00000   236.91360
 19639.20000  4771.21000     0.00000   247.74190
 19715.00000  4771.21000     0.00000   231.68200
 19790.80000  4771.21000     0.00000   234.42770
 19866.60000  4771.21000     0.00000   247.38580
 19942.40000  4771.21000     0.00000   236.94920
 20018.20000  4771.21000     0.00000   245.74350
 20094.00000  4771.21000     0.00000   234.88730
 20169.90000  4771.21000     0.00000   235.03240
 20245.70000  4771.21000     0.00000   241.63440
 20321.50000  4771.21000     0.00000   241.56670
 20397.30000  4771.21000     0.00000   241.94810
 20473.10000  4771.21000     0.00000   241.72600
 20548.90000  4771.21000     0.00000   241.15800
 20624.70000  4771.21000     0.00000   245.52340
 20700.50000  4771.21000     0.00000   244.78890
 20776.30000  4771.21000     0.00000   245.33840
 20852.10000  4771.21000     0.00000   247.05500
 20927.90000  4771.21000     0.00000   247.77510
 21003.80000  4771.21000     0.00000   371.55080
 21079.60000  4771.21000     0.00000   245.31210
 21155.40000  4771.21000     0.00000   247.19180
 21231.20000  4771.21000     0.00000   242.01830
 21307.00000  4771.21000     0.00000   245.83060
 21382.80000  4771.21000     0.00000   237.35370
 21458.60000  4771.21000     0.00000   235.52900
 21534.40000  4771.21000     0.00000   236.06620
 21610.20000  4771.21000     0.00000   235.55550
 21686.00000  4771.21000     0.00000   233.74000
 21761.80000  4771.21000     0.00000   247.57930
 21837.60000  4771.21000     0.00000   236.70690
 21913.50000  4771.21000     0.00000   237.08000
 21989.30000  4771.21000     0.00000   235.14690
 22065.10000  4771.21000     0.00000   237.04590
 22140.90000  4771.21000     0.00000   250.02660
 22216.70000  4771.21000     0.00000   235.72910
 22292.50000  4771.21000     0.00000   237.15110
 22368.30000  4771.21000     0.00000   236.97180
 22444.10000  4771.21000     0.00000   234.75950
 22519.90000  4771.21000     0.00000   235.80550
 22595.70000  4771.21000     0.00000   236.93840
 22671.50000  4771.21000     0.00000   237.40470
 22747.40000  4771.21000     0.00000   233.89290
 22823.20000  4771.21000     0.00000   234.86280
 22899.00000  4771.21000     0.00000   236.13480
 22974.80000  4771.21000     0.00000   236.41490
 23050.60000  4771.21000     0.00000   237.04480
 23126.40000  4771.21000     0.00000   231.24960
 23202.20000  4771.21000     0.00000   235.50270
 23278.00000  4771.21000     0.00000   236.12620
 23353.80000  4771.21000     0.00000   236.23270
 23429.60000  4771.21000     0.00000   236.53320
 23505.40000  4771.21000     0.00000   235.97920
 23581.20000  4771.21000     0.00000   234.69580
 23657.10000  4771.21000     0.00000   235.51340
 23732.90000  4771.21000     0.00000   234.79030
 23808.70000  4771.21000     0.00000   237.14990
 23884.50000  4771.21000     0.00000   224.01990
